product_id,barcode,name,brand,category,unit,quantity
050659,9120005819894,PAYSAFE 200 KN,TIM 360 D.O.O.,Proizvodi za kućanstvo,kom,1
069133,9120005819832,PAYSAFE 25EUR,TIM 360 D.O.O.,Proizvodi za kućanstvo,kom,1
069131,9120005819818,PAYSAFE 5EUR,TIM 360 D.O.O.,Proizvodi za kućanstvo,kom,1
050657,9120005819917,PAYSAFE 50 KN,TIM 360 D.O.O.,Proizvodi za kućanstvo,kom,1
069134,9120005819849,PAYSAFE 50EUR,TIM 360 D.O.O.,Proizvodi za kućanstvo,kom,1
050660,9120005819887,PAYSAFE 500 KN,TIM 360 D.O.O.,Proizvodi za kućanstvo,kom,1
069135,9120005819856,PAYSAFE 75EUR,TIM 360 D.O.O.,Proizvodi za kućanstvo,kom,1
153011,3838952013468,P.BRISAČ 2/1 23 cm. BIJELI PALOMA,SHP ZAGREB D.O.O.,Proizvodi za kućanstvo,kom,2
101666,5998749143384,PEDIGREE ADULT PER/POV/RIŽA 500G,ATLANTIC TRADE D.O.O.,Proizvodi za kućanstvo,kg,",5"
101664,5900951284519,PEDIGREE GOVEDINA ŽELE 400G,ATLANTIC TRADE D.O.O.,Proizvodi za kućanstvo,kg,",4"
168157,5900951017247,PEDIGREE JR.MP PILE. 100 G VREĆICA,ATLANTIC TRADE D.O.O.,Proizvodi za kućanstvo,kg,",1"
101663,5900951298660,PEDIGREE JUNIOR PERAD/RIŽA 500G,ATLANTIC TRADE D.O.O.,Proizvodi za kućanstvo,kg,",5"
194485,5900951021015,PEDIGREE MP ADULT 4X100 G,ATLANTIC TRADE D.O.O.,Proizvodi za kućanstvo,kg,",4"
